headerId,index,timestamp,eventType,contentId,authorPersonId,authorSessionId,authorUserAgent,authorRegion,authorCountry,contentType,url,title,text,lang,total_events,soup,meta
1350,894,1462980551,CONTENT SHARED,-7485130558326482162,-1032019229384696495,7449982717083592275,,,,HTML,https://www.buzzfeed.com/alexkantrowitz/ozlo-the-ai-chatbot-wants-to-help-you-find-coffee-and-food,Ozlo The AI Chatbot Wants To Help You Find Coffee And Food,,en,16,Ozlo The AI Chatbot Wants To Help You Find Coffee And Food,
1351,248,1460024423,CONTENT SHARED,4877833951599818487,-1443636648652872475,-8912047232446778638,,,,HTML,http://www.techrepublic.com/article/google-cloud-platform-the-smart-persons-guide/,Google Cloud Platform: The smart person's guide - TechRepublic,,en,16,Google Cloud Platform: The smart person's guide - TechRepublic,
1352,352,1460467277,CONTENT SHARED,1114791714656282929,-2820994773540913369,2983342316516906152,,,,HTML,http://www.oabcdacomunicacao.com.br/noticia/2873/tecnisa-melhora-performance-de-marketing-digital-com-estrategias-em-parceira-com-o-google,TECNISA melhora performance de marketing digital com estratégias em parceira com o Google,,pt,16,TECNISA melhora performance de marketing digital com estratégias em parceira com o Google,
1353,702,1462141124,CONTENT SHARED,4089568303716665454,-1443636648652872475,8561034571820399122,,,,HTML,http://www.bloomberg.com/features/2016-microsoft-future-ai-chatbots/,Clippy's Back: The Future of Microsoft Is Chatbots,,en,16,Clippy's Back: The Future of Microsoft Is Chatbots,
1354,2759,1479329232,CONTENT SHARED,-2871347907044769386,-1443636648652872475,391042852503820428,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.71 Safari/537.36",SP,BR,HTML,https://blog.evernote.com/tech/2016/11/15/unstructured-data-google-nlp/,Making Sense of Unstructured Data with Google Cloud NL API,,en,16,Making Sense of Unstructured Data with Google Cloud NL API,
1355,1475,1466538298,CONTENT SHARED,-4767439283620384185,2062670502532932588,-7115355679914789228,,,,RICH,http://www.eventbrite.com/e/netbeans-day-brasil-2016-tickets-25820471726,NetBeans Day Brasil 2016,,pt,16,NetBeans Day Brasil 2016,
1356,1102,1464197794,CONTENT SHARED,3155118717275463069,2416280733544962613,6543088479402480909,,,,HTML,http://www.mckinsey.com/business-functions/strategy-and-corporate-finance/our-insights/an-incumbents-guide-to-digital-disruption,An incumbent's guide to digital disruption,,en,16,An incumbent's guide to digital disruption,
1357,2530,1475793493,CONTENT SHARED,-8047634385511625486,3891637997717104548,2384528188857160581,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",SP,BR,HTML,http://agaric.com/blogs/door-new-contributors-drupal-still-locked,The door for new contributors to Drupal is still locked,,en,16,The door for new contributors to Drupal is still locked,
1358,1924,1469748828,CONTENT SHARED,-4458371007893120981,3302556033962996625,-9000631629770128080,,,,HTML,https://blue-clouds.com/2016/06/10/10-06-16/,Achievement Unlocked : AWS Certified Solutions Architect Professional,,en,16,Achievement Unlocked : AWS Certified Solutions Architect Professional,
1359,1470,1466511327,CONTENT SHARED,-8863047175241170722,2290322765105220968,-4801258627871924521,,,,HTML,http://theconversation.com/big-datas-streetlight-effect-where-and-how-we-look-affects-what-we-see-58122,Big data's 'streetlight effect': where and how we look affects what we see,,en,16,Big data's 'streetlight effect': where and how we look affects what we see,
1360,940,1463138352,CONTENT SHARED,2470587255066232267,-1443636648652872475,-6889636411309016105,,,,HTML,http://www.geekwire.com/2016/university-of-washington-disney-develop-cheap-touch-sensitive-paper/,University of Washington partners with Disney to develop cheap touch-sensitive paper - GeekWire,,en,16,University of Washington partners with Disney to develop cheap touch-sensitive paper - GeekWire,
1361,705,1462148562,CONTENT SHARED,7273139206342584600,2416280733544962613,9044016418079284818,,,,HTML,http://www.imdb.com/title/tt3460252/,The Hateful Eight (2015),,en,16,The Hateful Eight (2015),
1362,2938,1483961646,CONTENT SHARED,-6836878558969096936,-1130272294246983140,-2153957396329266627,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,HTML,https://www.wired.com/2017/01/best-ces-2017-shows-10-sharpest-designs/,Best of CES 2017: The Show's 10 Coolest Designs,,en,16,Best of CES 2017: The Show's 10 Coolest Designs,
1363,1606,1467321759,CONTENT SHARED,-2136400115854451336,3829784524040647339,-1514380556784696901,,,,HTML,http://varianceexplained.org/r/year_data_scientist/,One year as a Data Scientist at Stack Overflow,,en,16,One year as a Data Scientist at Stack Overflow,
1364,2745,1479155720,CONTENT SHARED,4671890082953295903,-1032019229384696495,-1387563534728594608,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.28 Safari/537.36",NY,US,HTML,https://techcrunch.com/2016/11/14/ge-digital-snags-servicemax-for-915-million/,GE Digital snags ServiceMax for $915 million,,en,16,GE Digital snags ServiceMax for $915 million,
1365,2056,1471083510,CONTENT SHARED,5183878957903248326,-1443636648652872475,-6805358271374498122,,,,HTML,http://thenextweb.com/google/2016/08/13/google-is-secretly-creating-a-new-os-thats-not-based-on-linux/,Google is secretly creating a new OS that's not based on Linux,,en,16,Google is secretly creating a new OS that's not based on Linux,
1366,809,1462459441,CONTENT SHARED,-8700857105739861338,5660542693104786364,-375989442376890809,,,,HTML,https://letstalkpayments.com/forget-wallets-check-out-this-serious-fintech-product-being-built-in-india-zestmoney-for-instant-credit/,"Forget Wallets, Check out This Serious FinTech Product Built in India: ZestMoney for Instant Credit",,en,16,"Forget Wallets, Check out This Serious FinTech Product Built in India: ZestMoney for Instant Credit",
1367,491,1461125679,CONTENT SHARED,9217155070834564627,-1032019229384696495,-1193650786348738741,,,,HTML,http://singularityhub.com/2016/04/19/ray-kurzweil-predicts-three-technologies-will-define-our-future/,Ray Kurzweil Predicts Three Technologies Will Define Our Future,,en,16,Ray Kurzweil Predicts Three Technologies Will Define Our Future,
1368,2144,1471880113,CONTENT SHARED,3455160158461205368,5660542693104786364,7166679018681063436,,,,HTML,http://smartmoneysmartliving.com/2016/08/22/self-directed-smart-investing-swanest/,"""It's time for self-directed 'smart' investing"" - An Interview With Swanest CEO Silvan Schumacher - Smart Money Smart Living",,en,16,"""It's time for self-directed 'smart' investing"" - An Interview With Swanest CEO Silvan Schumacher - Smart Money Smart Living",
1369,556,1461425953,CONTENT SHARED,5163772683749067995,-1443636648652872475,-9130487001564856410,,,,HTML,http://techcrunch.com/2016/04/22/how-iot-security-can-benefit-from-machine-learning/,How IoT security can benefit from machine learning,,en,16,How IoT security can benefit from machine learning,
1370,2468,1475159500,CONTENT SHARED,5410293063635507608,-8020832670974472349,4319478661599559970,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",SP,BR,HTML,https://lostechies.com/gabrielschenker/2016/09/26/use-docker-to-build-test-and-push-your-artifacts/,"Use Docker to build, test and push your Artifacts",,en,16,"Use Docker to build, test and push your Artifacts",
1371,492,1461151658,CONTENT SHARED,-9076501258717815738,-5374802517306837266,8433141905882465382,,,,HTML,http://www.fabioprado.net/2016/04/indices-no-oracle-database-tudo-o-que.html,Fábio Prado - Overview sobre índices - DBA Brasil 1.0,,pt,16,Fábio Prado - Overview sobre índices - DBA Brasil 1.0,
1372,2462,1475155636,CONTENT SHARED,8631616594020837056,-6316613156648676087,-7287005820011719752,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",SP,BR,HTML,http://fortune.com/2016/09/28/blockchain-banks-2017/,Blockchain Will Be Used By 15% of Big Banks By 2017,,en,16,Blockchain Will Be Used By 15% of Big Banks By 2017,
1373,550,1461358993,CONTENT SHARED,3929262240746146680,-1032019229384696495,-2185504317950538738,,,,HTML,http://www.theverge.com/2016/4/21/11482576/google-ceo-sundar-pichai-cloud-ai-future,Google believes its superior AI will be the key to its future,,en,16,Google believes its superior AI will be the key to its future,
1374,2004,1470580428,CONTENT SHARED,1590841424376000970,-1032019229384696495,1143609664018702592,,,,HTML,https://techcrunch.com/2016/08/06/skully-officially-admits-its-over/,Skully officially admits it's over,,en,16,Skully officially admits it's over,
1375,1354,1465660084,CONTENT SHARED,1440793148901830221,-1032019229384696495,-8491540776899624486,,,,HTML,http://techcrunch.com/2016/06/10/what-pinterest-learned-in-two-years-working-on-its-search-engine/,What Pinterest learned in two years working on its search engine,,en,16,What Pinterest learned in two years working on its search engine,
1376,2131,1471817972,CONTENT SHARED,-5847687782206566321,3609194402293569455,8604504276737949741,,,,HTML,http://googlediscovery.com/2016/08/19/google-comeca-preparar-o-android-para-chegada-do-assistant/,Google começa a preparar o Android para a chegada do Assistant | Google Discovery,,pt,16,Google começa a preparar o Android para a chegada do Assistant | Google Discovery,
1377,1664,1467758769,CONTENT SHARED,638282658987724754,-1443636648652872475,-8996981937229262048,,,,HTML,https://www.oreilly.com/learning/machine-learning-for-designers,Machine Learning for Designers,,en,16,Machine Learning for Designers,
1378,547,1461344060,CONTENT SHARED,-7586203274767893481,3891637997717104548,7193310605388843604,,,,HTML,https://cloudplatform.googleblog.com/2016/04/top-5-GCP-NEXT-breakout-sessions-on-YouTube-so-far.html,Top 5 GCP NEXT breakout sessions on YouTube (so far),,en,16,Top 5 GCP NEXT breakout sessions on YouTube (so far),
1379,1666,1467803935,CONTENT SHARED,-2141497471886086313,7645894863578715801,-5750221226699175569,,,,HTML,https://www.nginx.com/blog/globo-com-delivers-live-video-streaming-to-500000-viewers-with-nginx/,"Globo.com Uses NGINX for Streaming Media to 500,000+ Viewers",,en,16,"Globo.com Uses NGINX for Streaming Media to 500,000+ Viewers",
1380,1672,1467814347,CONTENT SHARED,-6238628334008320788,4918484843075254252,-5701227433817087697,,,,HTML,http://www.inc.com/jessica-stillman/8-books-stanford-mbas-recommend-you-read-this-summer.html,8 Books Stanford MBAs Recommend You Read This Summer,,en,16,8 Books Stanford MBAs Recommend You Read This Summer,
1381,2015,1470689584,CONTENT SHARED,161784308223385549,-6067316262393890508,-5335177575630462460,,,,HTML,http://www.sonhoseguro.com.br/2016/08/sompo-seguros-aproveita-onda-do-pokemon-go-para-alertar-sobre-seguranca-no-transito/,"Sompo Seguros aproveita ""onda"" do Pokémon Go para alertar sobre segurança no trânsito | Sonho Seguro",,pt,16,"Sompo Seguros aproveita ""onda"" do Pokémon Go para alertar sobre segurança no trânsito | Sonho Seguro",
1382,1654,1467723301,CONTENT SHARED,-7639185658532886960,7645894863578715801,8090113322749616303,,,,HTML,http://www.baeldung.com/migrating-to-java-8-date-time-api,Migrating to the New Java 8 Date Time API | Baeldung,,en,16,Migrating to the New Java 8 Date Time API | Baeldung,
1383,2562,1476441538,CONTENT SHARED,-3387298624573211014,3217014177234377440,3905426769595506891,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.59 Safari/537.36",SP,BR,HTML,http://www.techtudo.com.br/noticias/noticia/2016/10/facebook-lanca-workplace-versao-da-rede-social-para-empresas.html,"Facebook lança Workplace, versão da rede social para empresas",,pt,16,"Facebook lança Workplace, versão da rede social para empresas",
1384,297,1460125774,CONTENT SHARED,-2250487690322202259,-2820994773540913369,6559511144685339975,,,,HTML,http://itforum365.com.br/noticias/detalhe/119329/qual-o-estagio-de-transformacao-digital-das-empresas-lideres-de-ti-compartilham-experiencias,Qual o estágio de transformação digital das empresas? Líderes de TI compartilham experiências,,pt,16,Qual o estágio de transformação digital das empresas? Líderes de TI compartilham experiências,
1385,2816,1480620986,CONTENT SHARED,2841545035570793472,-534549863526737439,-5864197768898803455,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36",MG,BR,HTML,http://blog.trello.com/mark-a-trello-card-as-done,Mark A Trello Card As Done (And Drop The Mic On That Task),,en,16,Mark A Trello Card As Done (And Drop The Mic On That Task),
1386,1220,1464883005,CONTENT SHARED,4604014376318271136,3891637997717104548,4240699853832706755,,,,HTML,https://cloudplatform.googleblog.com/2016/05/big-data-big-differentiators-this-week-on-Google-Cloud-Platform.html,"Big data, big differentiators: this week on Google Cloud Platform",,en,16,"Big data, big differentiators: this week on Google Cloud Platform",
1387,2052,1471013446,CONTENT SHARED,-2178100133349972724,3609194402293569455,1058720988352130999,,,,HTML,http://hojtsy.hu/blog/2016-aug-09/there-will-be-drupal-9-and-here-why,"There will be a Drupal 9, and here is why",,en,16,"There will be a Drupal 9, and here is why",
1388,2146,1471904932,CONTENT SHARED,3706563147339457456,3302556033962996625,-5395923186880398197,,,,HTML,https://blue-clouds.com/2016/08/16/16-08-16/,AWS Certified Solutions Architect Professional – Study Guide – Domain 8.0: Cloud Migration and Hybrid Architecture (10%),,en,16,AWS Certified Solutions Architect Professional – Study Guide – Domain 8.0: Cloud Migration and Hybrid Architecture (10%),
1389,298,1460127856,CONTENT SHARED,-4833307637594287163,-6316613156648676087,5673696108944885080,,,,HTML,http://letstalkpayments.com/what-is-going-on-with-the-card-app-and-card-wallet-players/,Failing model: Plastic Card + App and Card + Wallet Players?,,en,16,Failing model: Plastic Card + App and Card + Wallet Players?,
1390,1326,1465503970,CONTENT SHARED,5831479026588423198,-6316613156648676087,-6626874502178687756,,,,HTML,https://wtvox.com/nanotechnology/google-partners-with-levis-to-create-smart-clothing/,Google Unveiled A Partnership With Levi's To Create Smart Clothing,,en,16,Google Unveiled A Partnership With Levi's To Create Smart Clothing,
1391,156,1459561249,CONTENT SHARED,-6814865160063205794,-1032019229384696495,6039932604224768077,,,,HTML,http://www.economist.com/news/business/21695908-silicon-valley-fights-talent-universities-struggle-hold-their,Million-dollar babies,,en,16,Million-dollar babies,
1392,2481,1475245489,CONTENT SHARED,-6884335507424704154,3609194402293569455,-5496368543324600890,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",SP,BR,HTML,http://www.digitaltrends.com/computing/botnet-cameras-iot-attack/,"Largest botnet attack in history peaks at over 1 terabits per second, aided by Internet of Things",,en,15,"Largest botnet attack in history peaks at over 1 terabits per second, aided by Internet of Things",
1393,2378,1474374283,CONTENT SHARED,1266958185239582088,5660542693104786364,-3553317644940542661,,,,HTML,http://thefinanser.com/2016/09/are-you-a-bitcoin-denialist.html/,Are you a bitcoin denialist? - Chris Skinner's blog,,en,15,Are you a bitcoin denialist? - Chris Skinner's blog,
1394,2756,1479314298,CONTENT SHARED,-7130425546996181071,3891637997717104548,-1026478766404295523,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.143 Safari/537.36",SP,BR,HTML,https://drupalize.me/blog/201611/drupal-8-1-year-old,Drupal 8 is 1 Year Old (AND YOU GET A PRIZE!),,en,15,Drupal 8 is 1 Year Old (AND YOU GET A PRIZE!),
1395,2578,1476745173,CONTENT SHARED,711995695898078056,3217014177234377440,-7903446483526346645,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.59 Safari/537.36",SP,BR,HTML,http://www.caroli.org/novidade-ebook-enxugando-maquina/,[eBook] Enxugando a máquina - Paulo Caroli,,pt,15,[eBook] Enxugando a máquina - Paulo Caroli,
1396,3032,1485785501,CONTENT SHARED,-9039021554659316935,8354413736311351349,8049005188812677835,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.95 Safari/537.36",SP,BR,HTML,http://www.sweek.nl/pt-br/concurso-literario-leia-mulheres-sweek/,Concurso Literário Leia Mulheres + Sweek | Sweek,,pt,15,Concurso Literário Leia Mulheres + Sweek | Sweek,
1397,2568,1476556887,CONTENT SHARED,54211792749134075,-1443636648652872475,-2497122843777314963,Android - Native Mobile App,SP,BR,HTML,http://futurism.com/self-learning-ai-this-new-neuro-inspired-computer-trains-itself/,Self-Learning AI: This New Neuro-Inspired Computer Trains Itself,,en,15,Self-Learning AI: This New Neuro-Inspired Computer Trains Itself,
1398,72,1459355969,CONTENT SHARED,-6136272094613269629,3891637997717104548,1776955132850411647,,,,HTML,https://www.drupal.org/drupalorg/blog/top-10-contributing-customers,Top 10 contributing customers,,en,15,Top 10 contributing customers,
1399,1838,1469129410,CONTENT SHARED,2122245305662000853,-709287718034731589,-5228926154262002605,,,,HTML,http://www.cultofmac.com/439013/today-in-apple-history-ibook-ushers-in-a-wi-fi-revolution/,Today in Apple history: iBook ushers in a Wi-Fi revolution,,en,15,Today in Apple history: iBook ushers in a Wi-Fi revolution,
1400,1836,1469110852,CONTENT SHARED,-6192579321116251081,-2525380383541287600,4046481352448712354,,,,HTML,https://www.thoughtworks.com/pt/insights/blog/3-essential-basics-setting-automation-suite-web-apps,3 noções básicas essenciais para a criação de uma suíte de automação para aplicativos web,,pt,15,3 noções básicas essenciais para a criação de uma suíte de automação para aplicativos web,
1401,354,1460473218,CONTENT SHARED,1317782055909095806,-5094446514734487376,-4490120455675884527,,,,HTML,http://www1.folha.uol.com.br/mercado/2016/04/1760052-dinheiro-pode-sair-de-circulacao-na-suecia-ate-2030.shtml,Dinheiro pode sair de circulação na Suécia até 2030,,pt,15,Dinheiro pode sair de circulação na Suécia até 2030,
1402,530,1461267911,CONTENT SHARED,-6346370309134074019,4209517478660372522,2911195148391615485,,,,HTML,http://blog.caelum.com.br/documentando-uma-api-jax-rs-com-swagger/,Documentando uma API JAX-RS com Swagger,,pt,15,Documentando uma API JAX-RS com Swagger,
1403,800,1462445087,CONTENT SHARED,-2208293144000550811,-8020832670974472349,6996799014381083176,,,,HTML,https://www.brianchristner.io/docker-cleanup-script-comparison/,Docker Cleanup Scripts Comparison,,en,15,Docker Cleanup Scripts Comparison,
1404,1943,1469996705,CONTENT SHARED,-8254222281357012124,3609194402293569455,-968407594505786110,,,,HTML,http://saiadolugar.com.br/empreendedorismo/dicas-para-aumentar-produtividade/,Dicas para aumentar produtividade: 14 dicas incríveis.,,pt,15,Dicas para aumentar produtividade: 14 dicas incríveis.,
1405,1579,1467220177,CONTENT SHARED,-5833012379380837354,-1352064057049251194,6829632265652443155,,,,HTML,http://www.investimentosenoticias.com.br/noticias/negocios/rakuten-e-premiada-como-melhor-plataforma-de-e-commerce-do-varejo-brasileiro,Rakuten é premiada como melhor plataforma de e-commerce do varejo brasileiro,,pt,15,Rakuten é premiada como melhor plataforma de e-commerce do varejo brasileiro,
1406,2258,1472916632,CONTENT SHARED,-1755875383603052680,-1799631734242668035,2964196516297707435,,,,HTML,http://adage.com/article/digitalnext/cmos-dropping-flies/305691/,Why Are CMOs Dropping Like Flies?,,en,15,Why Are CMOs Dropping Like Flies?,
1407,2577,1476731425,CONTENT SHARED,-4195851681734441295,3609194402293569455,7539347816740119834,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",SP,BR,HTML,https://insready.com/en/blog/testing-new-drupal-8-installation-2-docker-commands,Testing a new Drupal 8 installation with 2 Docker commands,,en,15,Testing a new Drupal 8 installation with 2 Docker commands,
1408,2840,1481112714,CONTENT SHARED,-1306208577536428610,-6067316262393890508,5867539930583671809,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.98 Safari/537.36",SP,BR,HTML,http://www.sonhoseguro.com.br/2016/12/sulamerica-continua-investindo-apesar-da-crise/,"SulAmérica continua investindo, apesar da crise - Sonho Seguro",,pt,15,"SulAmérica continua investindo, apesar da crise - Sonho Seguro",
1409,9,1459194842,CONTENT SHARED,3353902017498793780,4340306774493623681,8940341205206233829,,,,HTML,https://www.cryptocoinsnews.com/ethereum-rise-growth-new-york-times/,The Rise And Growth of Ethereum Gets Mainstream Coverage,,en,15,The Rise And Growth of Ethereum Gets Mainstream Coverage,
1410,947,1463145360,CONTENT SHARED,-292870452169977398,-8694104221113176052,-3286823585084534169,,,,HTML,http://businessmodelgeneration.com/book?_ga=1.148589566.872337552.1463145288,Strategyzer | Business Model Generation - Book,,en,15,Strategyzer | Business Model Generation - Book,
1411,3089,1487094770,CONTENT SHARED,8153556216916362816,3891637997717104548,1674333390636967341,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.76 Safari/537.36",SP,BR,HTML,https://cloudplatform.googleblog.com/2017/02/introducing-Cloud-Spanner-a-global-database-service-for-mission-critical-applications.html,Introducing Cloud Spanner: a global database service for mission-critical applications,,en,15,Introducing Cloud Spanner: a global database service for mission-critical applications,
1412,2277,1473218697,CONTENT SHARED,8254285966695461849,-2820994773540913369,2282982856401888673,,,,HTML,http://oglobo.globo.com/esportes/caminhos-para-o-futuro/dr-consulta-uma-revolucao-no-setor-da-saude-20062855,Dr. consulta: uma revolução no setor da saúde,,pt,15,Dr. consulta: uma revolução no setor da saúde,
1413,78,1459359876,CONTENT SHARED,5281570276277574938,-1578287561410088674,-7549635179522179894,,,,HTML,https://azure.microsoft.com/en-us/services/cognitive-services/,Cognitive Services-Intelligence Applications | Microsoft Azure,,en,15,Cognitive Services-Intelligence Applications | Microsoft Azure,
1414,2271,1473191115,CONTENT SHARED,4916417766268744775,3217014177234377440,6294365608127342207,,,,HTML,http://jamesclear.com/goals-systems,[GTD] Forget About Setting Goals. Focus on This Instead.,,en,15,[GTD] Forget About Setting Goals. Focus on This Instead.,
1415,1751,1468411341,CONTENT SHARED,5398961846611539065,-1387464358334758758,4163526167897217276,,,,HTML,http://googlediscovery.com/2016/07/13/hangouts-para-android-ganha-opcao-de-mensagens-em-video/,Hangouts para Android ganha opção de mensagens em vídeo | Google Discovery,,pt,15,Hangouts para Android ganha opção de mensagens em vídeo | Google Discovery,
1416,1858,1469305118,CONTENT SHARED,-5086435085468197402,-1443636648652872475,-5183014287331930273,,,,HTML,https://cloudplatform.googleblog.com/2016/07/from-Google-to-the-world-the-Kubernetes-origin-story.html,From Google to the world: the Kubernetes origin story,,en,15,From Google to the world: the Kubernetes origin story,
1417,703,1462148322,CONTENT SHARED,4843782008053284888,-1032019229384696495,6822104352410363272,,,,HTML,http://venturebeat.com/2016/05/01/the-200-billion-dollar-chatbot-disruption/,The 200 billion dollar chatbot disruption,,en,15,The 200 billion dollar chatbot disruption,
1418,3000,1485256793,CONTENT SHARED,2998023988107018635,3891637997717104548,1823272829985209047,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/55.0.2883.87 Safari/537.36",SP,BR,HTML,http://jordanpagewhite.github.io/drupal-8-front-end-architecture/?utm_source=The+Weekly+Drop&utm_medium=email&utm_campaign=The_Weekly_Drop_Issue_272_01_12_2017,Drupal 8 Front-End Architecture,,en,15,Drupal 8 Front-End Architecture,
1419,1021,1463659672,CONTENT SHARED,1999466695269209462,-1387464358334758758,-3101989743624317360,,,,HTML,http://googlediscovery.com/2016/05/18/google-duo-aplicativo-de-chamadas-em-video/,"Google Duo, aplicativo de chamadas em vídeo | Google Discovery",,pt,15,"Google Duo, aplicativo de chamadas em vídeo | Google Discovery",
1420,2863,1481643785,CONTENT SHARED,-1259410223376598430,-1352064057049251194,-2402721348093965656,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/54.0.2840.99 Safari/537.36",SP,BR,HTML,http://sbvc.com.br/ranking-50-maiores-empresas-do-e-commerce-brasileiro-2016/,Ranking 50 Maiores Empresas do E-commerce Brasileiro/2016,,pt,15,Ranking 50 Maiores Empresas do E-commerce Brasileiro/2016,
1421,2951,1484243491,CONTENT SHARED,5037403311832115000,-2726721797588771398,-9161862406528748079,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.51 Safari/537.36",NJ,US,HTML,http://www.prnewswire.com/news-releases/cognizant-named-a-digital-transformation-leader-in-the-life-science-industry-300389906.html,Cognizant Named a Digital Transformation Leader in the Life Science Industry,,en,15,Cognizant Named a Digital Transformation Leader in the Life Science Industry,
1422,2487,1475266015,CONTENT SHARED,2617330491231854367,-1616903969205976623,-3124242612150372875,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/53.0.2785.116 Safari/537.36",SP,BR,HTML,http://exame.abril.com.br/negocios/noticias/negociacao-deve-garantir-ocupacao-de-shoppings-ate-2017,Negociação deve garantir ocupação de shoppings até 2017 | EXAME.com,,pt,15,Negociação deve garantir ocupação de shoppings até 2017 | EXAME.com,
1423,410,1460595114,CONTENT SHARED,3262563792577344354,3891637997717104548,3664397758473282254,,,,HTML,http://buytaert.net/thunder-a-drupal-distribution-for-publishers,"Thunder, a Drupal distribution for publishers",,en,15,"Thunder, a Drupal distribution for publishers",
1424,817,1462470676,CONTENT SHARED,459008865413659388,-8860671864164757449,-1045824584733778774,,,,HTML,http://www.segs.com.br/educacao/14911-unimart-shopping-campinas-e-tetra-pak-realizam-circuito-da-reciclagem.html,Unimart Shopping Campinas e Tetra Pak realizam Circuito da Reciclagem,,pt,15,Unimart Shopping Campinas e Tetra Pak realizam Circuito da Reciclagem,
1425,1289,1465313356,CONTENT SHARED,5545306236636747547,3609194402293569455,9091218860710620872,,,,HTML,http://saiadolugar.com.br/marketing/pesquisa-de-marketing-de-conteudo/,Tendências do Marketing de Conteúdo 2016,,pt,15,Tendências do Marketing de Conteúdo 2016,
1426,2104,1471541989,CONTENT SHARED,5726008417498979736,3217014177234377440,-6192724235953183940,,,,HTML,http://www.disciplinedagiledelivery.com/agility-at-scale/it-governance/,[Framework] Lean IT Governance,,en,15,[Framework] Lean IT Governance,
1427,460,1460937875,CONTENT SHARED,6153710684104095269,3609194402293569455,9066938972550698628,,,,HTML,http://www.diolinux.com.br/2016/04/ubuntu-on-windows-benchmarks.html,"Testes mostram um ótimo desempenho do ""Ubuntu on Windows""",,pt,15,"Testes mostram um ótimo desempenho do ""Ubuntu on Windows""",
1428,327,1460392015,CONTENT SHARED,-9161596996229760398,-1130272294246983140,-4474001929063679583,,,,HTML,http://arquiteturadeinformacao.com/user-experience/criticas-de-design-dizendo-as-coisas-que-precisam-ser-ditas/,Críticas de design: dizendo as coisas que precisam ser ditas,,pt,15,Críticas de design: dizendo as coisas que precisam ser ditas,
1429,254,1460029949,CONTENT SHARED,-7777013191403056825,3375381077362025672,-5298043799332097898,,,,HTML,http://officialandroid.blogspot.com.br/2016/04/a-new-look-for-google-play-family-of-apps.html,A new look for Google Play family of apps,,en,15,A new look for Google Play family of apps,
1430,1659,1467737093,CONTENT SHARED,738761744030347929,-9120685872592674274,-8695957083500263044,,,,HTML,http://www.howtogeek.com/249966/how-to-install-and-use-the-linux-bash-shell-on-windows-10/,How to Install and Use the Linux Bash Shell on Windows 10,,en,15,How to Install and Use the Linux Bash Shell on Windows 10,
1431,856,1462801664,CONTENT SHARED,-8615957592921855596,6644119361202586331,9068986079947446874,,,,HTML,http://www.imdb.com/title/tt1130884/,Shutter Island (2010),,en,15,Shutter Island (2010),
